440.0,0.048521118164062495
440.0,0.049185791015624994
440.0,0.04885345458984375
440.0,0.048521118164062495
440.0,0.048521118164062495
440.0,0.049185791015624994
440.0,0.04885345458984375
440.0,0.048521118164062495
440.0,0.04885345458984375
440.0,0.04818878173828124
440.0,0.048521118164062495
440.0,0.048521118164062495
440.0,0.048521118164062495
440.0,0.048521118164062495
440.0,0.04818878173828124
440.0,0.04818878173828124
440.0,0.053838500976562495
440.0,0.053838500976562495
440.0,0.053838500976562495
440.0,0.05417083740234374
493.8800048828125,0.05117980957031249
493.8800048828125,0.05117980957031249
493.8800048828125,0.051512145996093744
493.8800048828125,0.05117980957031249
493.8800048828125,0.05117980957031249
523.25,0.047191772460937496
523.25,0.047856445312499996
523.25,0.04752410888671874
523.25,0.047191772460937496
587.3300170898438,0.050182800292968746
587.3300170898438,0.04985046386718749
587.3300170898438,0.05117980957031249
587.3300170898438,0.050847473144531245
659.25,0.03921569824218749
659.25,0.03988037109375
659.25,0.039548034667968746
659.25,0.03988037109375
659.25,0.03988037109375
698.4600219726562,0.029245605468749998
698.4600219726562,0.029577941894531248
698.4600219726562,0.029910278320312497
698.4600219726562,0.029910278320312497
783.989990234375,0.024925231933593747
783.989990234375,0.024925231933593747
880.0,0.010967102050781248
880.0,0.009637756347656248
880.0,0.009637756347656248
880.0,0.009305419921874999
880.0,0.009637756347656248
880.0,0.009637756347656248
16.350000381469727,0.0
16.350000381469727,0.0
16.350000381469727,0.0
16.350000381469727,0.0
16.350000381469727,0.0
16.350000381469727,0.0
16.350000381469727,0.0
